video_id,thumbnail_link,region,r,g,b,entropy,thumb_ocr_text,clean_thumb_ocr_text
z5JQMBcVFns,https://i.ytimg.com/vi/z5JQMBcVFns/default.jpg,US,84.85741898148149,66.08174768518519,81.91548611111111,6.68106137837392," 
",
nsZvmFUXkrI,https://i.ytimg.com/vi/nsZvmFUXkrI/default.jpg,US,,,,,,
b1Vi4YGMGkk,https://i.ytimg.com/vi/b1Vi4YGMGkk/default.jpg,US,86.32241319444445,106.95606481481481,82.97324074074074,6.174871301643835," 
",
CU8qwXYH83c,https://i.ytimg.com/vi/CU8qwXYH83c/default.jpg,US,44.422662037037036,43.82111689814815,50.42078703703704,6.355643577108848,"  

 

EMILY BLUNT
i = ee
",blunt
54z8jWNM0bE,https://i.ytimg.com/vi/54z8jWNM0bE/default.jpg,US,63.24034143518519,49.81306134259259,47.22694444444444,6.311534617109152,"JOHN KRASINSKI

   

Pa |
",
cN26ESa3IQk,https://i.ytimg.com/vi/cN26ESa3IQk/default.jpg,US,46.779953703703704,42.92393518518519,43.18310185185185,6.227576406267237,"-
ae F if)
By ae
P ‘ ©
iu

ns

 
",
t9QtXGirWf0,https://i.ytimg.com/vi/t9QtXGirWf0/default.jpg,US,149.9485300925926,82.82146412037036,35.26977430555556,6.253045519767053,"ONE
é

Pre

geen

NE
f
= i
",one
57nZ7LaVAH0,https://i.ytimg.com/vi/57nZ7LaVAH0/default.jpg,US,99.16983796296296,86.37233796296296,95.25675347222223,6.87346565713111," 
",
ut6UYwbt6Xk,https://i.ytimg.com/vi/ut6UYwbt6Xk/default.jpg,US,73.22072916666667,72.9711574074074,37.39019675925926,6.385923496849131,"HONEST
Weak

a Or mr:

 
",honest weak
J6R0X6NTnSw,https://i.ytimg.com/vi/J6R0X6NTnSw/default.jpg,US,141.05388310185185,139.56337962962962,129.85265625,5.853332583229626," 
",
HtLbE_SIuxg,https://i.ytimg.com/vi/HtLbE_SIuxg/default.jpg,US,82.78295717592593,79.28350115740741,72.45001736111111,6.626470141520518," 
",
zPJl2e38S4g,https://i.ytimg.com/vi/zPJl2e38S4g/default.jpg,US,101.71034722222223,81.8158912037037,50.32006944444444,6.385424930035136,"EA ow Cet

oe A
“Dr.‘Seuss’ Rap

 
",rap
cYxzLGk2NcY,https://i.ytimg.com/vi/cYxzLGk2NcY/default.jpg,US,126.57742476851851,112.09133680555556,96.19137731481482,6.612832899865626," 
",
oNpzeIdOtlk,https://i.ytimg.com/vi/oNpzeIdOtlk/default.jpg,US,123.33285879629629,81.46839699074074,98.24184606481481,5.727778474807161," 
",
yN0O8UaTnRA,https://i.ytimg.com/vi/yN0O8UaTnRA/default.jpg,US,38.468894675925924,39.287905092592595,46.84658564814815,6.199519913187833," 
",
Ky9aIxiGzfk,https://i.ytimg.com/vi/Ky9aIxiGzfk/default.jpg,US,136.26806712962963,126.98719328703703,121.0188888888889,5.981694446265603," 
",
kX0vO4vlJuU,https://i.ytimg.com/vi/kX0vO4vlJuU/default.jpg,US,67.08482060185185,104.51423032407408,102.87060763888888,5.422825717248441," 
",
HQiDKE85P3U,https://i.ytimg.com/vi/HQiDKE85P3U/default.jpg,US,118.0538136574074,85.88166087962964,72.81755208333334,6.856783007268388," 
",
Zo9rgbn0SMs,https://i.ytimg.com/vi/Zo9rgbn0SMs/default.jpg,US,50.63084490740741,42.16627893518518,42.29373263888889,6.062121584952627," 
",
TLS837FaO4Y,https://i.ytimg.com/vi/TLS837FaO4Y/default.jpg,US,121.35423032407408,125.61792824074074,131.48906828703704,5.731389423172253," 
",
ZCEgDAYzyRw,https://i.ytimg.com/vi/ZCEgDAYzyRw/default.jpg,US,77.34905092592592,71.39337962962964,57.72335648148148,6.6813277240873346," 
",
Fxwe_i96ye8,https://i.ytimg.com/vi/Fxwe_i96ye8/default.jpg,US,,,,,,
kXeJFEN4tps,https://i.ytimg.com/vi/kXeJFEN4tps/default.jpg,US,78.05222800925925,70.4479224537037,61.06255208333334,6.562549684757976," 
",
Ev23TV62k08,https://i.ytimg.com/vi/Ev23TV62k08/default.jpg,US,127.81986111111111,103.91016782407408,101.77333912037037,6.806302953267072," 
",
bI31WqFDxNs,https://i.ytimg.com/vi/bI31WqFDxNs/default.jpg,US,59.609716435185184,45.927586805555556,39.17566550925926,6.438035536247191," 
",
WbQUT3vNUtE,https://i.ytimg.com/vi/WbQUT3vNUtE/default.jpg,US,123.67477430555556,115.28017939814815,112.61295717592593,6.704408085267734,"} MY ACTUAL MORNINGS

 
",actual morning
4Qs8herYTqY,https://i.ytimg.com/vi/4Qs8herYTqY/default.jpg,US,89.97537615740741,80.45840277777778,76.4918113425926,6.811025246893143," 
",
MKc22HuE_94,https://i.ytimg.com/vi/MKc22HuE_94/default.jpg,US,42.99244791666667,86.79572337962964,113.89696759259259,6.7907952714573305," 
",
d1D1SJ-KqaQ,https://i.ytimg.com/vi/d1D1SJ-KqaQ/default.jpg,US,90.86755787037038,96.75148726851852,101.19122106481481,5.040196658023736," 
",
1C9STKF0Lv4,https://i.ytimg.com/vi/1C9STKF0Lv4/default.jpg,US,,,,,,
nWzHaRM8jeo,https://i.ytimg.com/vi/nWzHaRM8jeo/default.jpg,US,40.68239583333333,53.11285300925926,46.262372685185184,6.231039014603995," 

 
",
O8pMkVg0O20,https://i.ytimg.com/vi/O8pMkVg0O20/default.jpg,US,17.080520833333335,48.893680555555555,31.665966435185187,5.711089165289862," 
",
R9s5_Ji33xY,https://i.ytimg.com/vi/R9s5_Ji33xY/default.jpg,US,,,,,,
4oYYVrEFWE8,https://i.ytimg.com/vi/4oYYVrEFWE8/default.jpg,US,104.13346643518518,75.13149305555555,83.73371527777778,6.727955899950258," 

CMe)
",
4kDklB6-69Q,https://i.ytimg.com/vi/4kDklB6-69Q/default.jpg,US,76.5259375,60.272390046296294,56.42292824074074,6.643241424035697," 
",
ZEkImgh--PE,https://i.ytimg.com/vi/ZEkImgh--PE/default.jpg,US,153.3428298611111,122.26370949074074,91.80427662037037,6.768602630798905," 
",
KQRq9FZqNj0,https://i.ytimg.com/vi/KQRq9FZqNj0/default.jpg,US,17.004189814814815,31.283969907407407,64.3012037037037,5.848690603812008," 
",
Bm8rz-llMhE,https://i.ytimg.com/vi/Bm8rz-llMhE/default.jpg,US,80.90088541666667,71.83830439814815,81.47633101851852,6.559957563265297," 
",
yko-YmuDm7E,https://i.ytimg.com/vi/yko-YmuDm7E/default.jpg,US,66.61583912037037,56.58611689814815,55.571475694444445,6.300904059323488," 
",
sfj3aX_ed7U,https://i.ytimg.com/vi/sfj3aX_ed7U/default.jpg,US,105.76798611111111,90.80084490740741,82.12706018518519,6.700062250754779," 
",
HfIgfy0HJHU,https://i.ytimg.com/vi/HfIgfy0HJHU/default.jpg,US,61.00748263888889,44.93304398148148,37.05985532407407,6.29554987785249," 
",
mNKwe9k55fs,https://i.ytimg.com/vi/mNKwe9k55fs/default.jpg,US,142.3653761574074,82.05553240740741,11.715335648148148,6.022515458479563,"te

= T= la

oF =| INES
",
71X7a8eu73k,https://i.ytimg.com/vi/71X7a8eu73k/default.jpg,US,171.97421296296295,162.49092592592592,164.8668634259259,3.552753064752731," 
",
M-Rl_kUU4vk,https://i.ytimg.com/vi/M-Rl_kUU4vk/default.jpg,US,130.05121527777777,96.20951967592593,84.3432175925926,6.904319862228294," 
",
5jmaUAvUou4,https://i.ytimg.com/vi/5jmaUAvUou4/default.jpg,US,99.78386574074074,104.72638310185185,100.73414351851852,6.7928493706489705," 
",
8PRrH-1kuwY,https://i.ytimg.com/vi/8PRrH-1kuwY/default.jpg,US,81.65982638888889,81.1986111111111,84.08570023148148,5.757902744695162," 
",
FkiQ67FtycI,https://i.ytimg.com/vi/FkiQ67FtycI/default.jpg,US,99.19335648148149,97.39940972222222,96.73436921296296,6.751616902951572," 
",
J75enyWdbBM,https://i.ytimg.com/vi/J75enyWdbBM/default.jpg,US,46.578541666666666,26.22283564814815,25.866238425925925,5.438938679147102,"ADRS
cn

; Rib sae
be a beat

 
",rib beat
s4kX4R6T9ms,https://i.ytimg.com/vi/s4kX4R6T9ms/default.jpg,US,151.7855324074074,120.84923032407407,96.82135416666667,6.808623786931537," 
",
3b24Q8Bz7b4,https://i.ytimg.com/vi/3b24Q8Bz7b4/default.jpg,US,109.57428240740741,95.79291087962963,79.60530671296296,6.696065669150978," 
",
t7klO0p092Y,https://i.ytimg.com/vi/t7klO0p092Y/default.jpg,US,74.59298032407408,73.43252893518519,78.02041087962964,6.798840595519725," 
",
Tlu-_31CWfY,https://i.ytimg.com/vi/Tlu-_31CWfY/default.jpg,US,86.35173611111111,65.0840798611111,37.75585069444445,6.788588197018763," 
",
9TUBf6l7FBg,https://i.ytimg.com/vi/9TUBf6l7FBg/default_live.jpg,US,,,,,,
i5qOzqD9Rms,https://i.ytimg.com/vi/i5qOzqD9Rms/default.jpg,US,66.07711226851852,37.9324537037037,52.995046296296294,6.503790863758637," 
",
oCXvPWJClJg,https://i.ytimg.com/vi/oCXvPWJClJg/default.jpg,US,,,,,,
_NWs7ntMRBA,https://i.ytimg.com/vi/_NWs7ntMRBA/default.jpg,US,39.154959490740744,39.53761574074074,36.647199074074074,5.139958269890872," 
",
M4ZoCHID9GI,https://i.ytimg.com/vi/M4ZoCHID9GI/default.jpg,US,62.21434027777778,53.535005787037036,63.88709490740741,6.260443619992231," 
",
n5LoVcVsiSQ,https://i.ytimg.com/vi/n5LoVcVsiSQ/default.jpg,US,73.39585648148149,62.56236689814815,59.816064814814816,6.68511323018344," 
",
QBzQeyHh0i8,https://i.ytimg.com/vi/QBzQeyHh0i8/default.jpg,US,87.17302083333334,71.500625,93.97460648148149,6.752137216520514,"CLE

 
",
J-dv_DcDD_A,https://i.ytimg.com/vi/J-dv_DcDD_A/default.jpg,US,110.42835069444445,103.09173032407408,93.82929976851852,6.370784199500959," 
",
lOz7cPJQd8E,https://i.ytimg.com/vi/lOz7cPJQd8E/default.jpg,US,64.75592592592592,34.90951967592593,32.10516203703704,6.100216493688332," 
",
dLRMA_lWsDY,https://i.ytimg.com/vi/dLRMA_lWsDY/default.jpg,US,70.20014467592593,74.58582175925926,81.07851273148148,6.514108320707832," 
",
R1TSiB9OuVM,https://i.ytimg.com/vi/R1TSiB9OuVM/default.jpg,US,42.96885416666667,41.63677083333334,43.795260416666665,5.7773979250600345," 

:
ba
",
b_lULj6v804,https://i.ytimg.com/vi/b_lULj6v804/default.jpg,US,58.696359953703706,59.098443287037036,82.71128472222222,6.3805601989195475," 
",
bRkdzjzqepQ,https://i.ytimg.com/vi/bRkdzjzqepQ/default.jpg,US,47.64590856481482,50.21556134259259,61.079288194444445,6.517175729121942," 
",
KpHP8VmxnBo,https://i.ytimg.com/vi/KpHP8VmxnBo/default.jpg,US,160.31183449074075,151.9672048611111,146.12367476851853,5.466783704237476,"   

    

Cy :
WHAT VA a)
CAUSES Qe
",what cause
CvqtJTrsKCE,https://i.ytimg.com/vi/CvqtJTrsKCE/default.jpg,US,76.75821180555556,63.245671296296294,59.33847800925926,6.4756920226194," 
",
7_FJUSBFbJM,https://i.ytimg.com/vi/7_FJUSBFbJM/default.jpg,US,94.85609375,89.31765625,69.63685185185186,6.782701527156283," 
",
dY2jpeasD4w,https://i.ytimg.com/vi/dY2jpeasD4w/default.jpg,US,92.15076967592593,82.44341435185186,77.23883680555555,6.140442544760317,"rat) er.

aye

ADAM RUINS Puy

 
",rat aye ruin
