video_id,thumb_ocr_text_V2,clean_thumb_ocr_text_V2,bboxes
MUcBkpwnKcE,tll,,[]
MXzEbAv0QN0,marshmello,,[]
MYnpO03crr8,williamson zion season senior mixtapell briffie 12,season senior,"[""[[330, 104], [427, 145]]"", ""[[240, 106], [331, 148]]""]"
M_wZMgZNpaM,word play,word play,"[""[[15, 51], [241, 113]]"", ""[[12, 121], [198, 182]]""]"
MaTSyJDoxPo,greaka,,[]
McenDl9NdYE,boundums break,break,"[""[[50, 90], [240, 152]]""]"
MctZLEYlU4s,jellyfish official,jellyfish official,"[""[[5, 258], [113, 285]]"", ""[[37, 286], [114, 309]]""]"
Mdm8rpv045U,star d wars,star war,"[""[[38, 108], [233, 155]]"", ""[[38, 165], [237, 213]]""]"
MfLcjWq6m9o,360 fourblueplanet,,[]
MgMLdq9DnNc,feb faves,,[]
MiqL5nR5Cyc,usa successful trumps president swamp rebranding the of year cracked,successful trump president swamp year crack,"[""[[291, 218], [464, 246]]"", ""[[167, 221], [289, 248]]"", ""[[14, 224], [164, 251]]"", ""[[367, 240], [473, 267]]"", ""[[12, 251], [85, 271]]"", ""[[1, 286], [100, 313]]""]"
MjdpR-TY6QU,cure agingp,cure,"[""[[16, 56], [192, 105]]""]"
Mjl4OReUX-c,ladbaby ladbaby,,[]
MjttubnVpqg,real real girchal,real,"[""[[32, 262], [74, 282]]""]"
MkR8GY2YBAU,time person year of the,time person year,"[""[[190, 144], [286, 176]]"", ""[[99, 176], [237, 214]]"", ""[[293, 178], [380, 211]]""]"
MmPPxQnaGDY,half in the solo the bag wars tstar episode 147,half solo bag war episode,"[""[[33, 54], [120, 84]]"", ""[[248, 72], [445, 154]]"", ""[[52, 90], [138, 132]]"", ""[[337, 131], [403, 160]]"", ""[[17, 278], [98, 305]]""]"
Mmkf4zYlW4E,presents,present,"[""[[17, 277], [121, 293]]""]"
MnK9_fWPT3Y,wsha exclusive,exclusive,"[""[[58, 288], [138, 302]]""]"
MnpB1X5VbOQ,the graham norton show,graham show,"[""[[18, 236], [98, 260]]"", ""[[49, 273], [82, 286]]""]"
MowKgO0IeyU,trailer hd,trailer,"[""[[18, 209], [142, 236]]""]"
Mr8fVT_Ds4Q,fall 2018 tetkin effect enhance resonair mansion work,fall effect enhance mansion work,"[""[[184, 78], [236, 97]]"", ""[[183, 168], [294, 214]]"", ""[[226, 241], [278, 250]]"", ""[[160, 278], [193, 284]]"", ""[[174, 292], [192, 296]]""]"
Mv-CJ44KbW4,x,,[]
MvIwx0JThsk,vevo,,[]
N-XXZ01aWvw,nebrelleast love faizon interview,love interview,"[""[[160, 116], [248, 146]]"", ""[[46, 148], [225, 178]]""]"
N0I2u6DKnwI,a,,[]
N0tmF4j4K6g,hourblueplanet,,[]
N1MZRowhMtc,therets atterence between patting some one the butt on and rape or child molestation rightz,pat one butt rape child molestation,"[""[[280, 249], [312, 258]]"", ""[[334, 250], [352, 258]]"", ""[[382, 250], [402, 260]]"", ""[[280, 260], [300, 268]]"", ""[[312, 260], [333, 268]]"", ""[[334, 261], [386, 269]]""]"
N2MHDzMcGpg,arcont,,[]
N40CC9Wzd9A,look,look,"[""[[152, 149], [336, 207]]""]"
N6hVmn9FM7o,hope a can,hope,"[""[[198, 274], [227, 286]]""]"
N7HFXgyTya0,service dinosaur,service dinosaur,"[""[[37, 160], [225, 198]]"", ""[[36, 200], [230, 233]]""]"
N9OpxDiCfbM,brabie bhai worry mama doxt aint dirty still,worry aint dirty still,"[""[[404, 111], [473, 146]]"", ""[[350, 144], [400, 177]]"", ""[[398, 145], [464, 178]]"", ""[[292, 150], [350, 177]]""]"
N9s2YY3g2r0,love wheel 50701,love wheel,"[""[[254, 236], [308, 260]]"", ""[[172, 236], [249, 261]]""]"
NA5vT1LooXk,warframe documentary two part noclip,documentary two part,"[""[[38, 171], [260, 216]]"", ""[[152, 217], [188, 241]]"", ""[[110, 218], [150, 241]]""]"
NAirxs9Io4k,bobby tarantinoii,bobby,"[""[[108, 58], [193, 85]]""]"
NBOT5jigRy4,jimmy kimmels livei,jimmy,"[""[[40, 205], [105, 230]]""]"
NBYL_QwYhjs,coutinho does fcb ball work,ball work,"[""[[110, 276], [198, 308]]"", ""[[205, 276], [316, 308]]""]"
NGMnnrw70lA,in moviebobs bob apu trust we trilogy still know part why we dont i to how talk about the simpsons,bob trust trilogy still know part dont talk,"[""[[405, 56], [474, 84]]"", ""[[430, 82], [474, 96]]"", ""[[10, 190], [225, 252]]"", ""[[112, 265], [146, 285]]"", ""[[185, 265], [228, 285]]"", ""[[8, 266], [42, 285]]"", ""[[146, 266], [185, 285]]"", ""[[58, 286], [90, 305]]""]"
NHglTopVlKQ,official cje8m music,official music,"[""[[10, 56], [145, 84]]"", ""[[194, 69], [232, 81]]""]"
NHrwcQQ38bA,candide quattro thovex,,[]
NJAtY43vsl8,jimmy ximmel livei,jimmy,"[""[[41, 205], [105, 230]]""]"
NLCfRHdi6Ig,how to go fastili with youtuber mike boyd for,mike,"[""[[384, 122], [416, 136]]""]"
NNSO_4yKM0M,hollywood the beatdown,,[]
NRh8KWiCxWU,i,,[]
NUjLi_tm-aM,fif ta first take,first take,"[""[[19, 234], [140, 262]]"", ""[[19, 259], [135, 287]]""]"
NWGguhHrzpw,veck,,[]
NWdc7PyZNLA,jimmy hammal livei,jimmy,"[""[[41, 205], [105, 230]]""]"
NXNM0dTzHOE,in living color,living color,"[""[[138, 138], [313, 194]]"", ""[[158, 182], [324, 258]]""]"
NZ74oFctP_g,inside edition investigates,inside edition,"[""[[46, 222], [117, 254]]"", ""[[48, 256], [116, 269]]""]"
NaY91YjVbEM,musical gemre challent the tonight show ong genre falming 90s diva plan,musical tonight show genre diva plan,"[""[[397, 192], [429, 200]]"", ""[[17, 230], [105, 250]]"", ""[[17, 246], [80, 266]]"", ""[[328, 254], [382, 269]]"", ""[[357, 277], [392, 292]]"", ""[[145, 278], [180, 293]]""]"
NclJj1h_MW4,news nbc,news,"[""[[64, 278], [129, 302]]""]"
NdqLiIaZoeo,glass the clarkson kelly work,glass kelly work,"[""[[36, 186], [87, 211]]"", ""[[40, 277], [72, 298]]"", ""[[26, 288], [42, 297]]""]"
NgVF0DMX3d4,lifetime,lifetime,"[""[[21, 245], [105, 262]]""]"
NhNJjvStrJM,movie review annihilation,movie review annihilation,"[""[[232, 276], [342, 316]]"", ""[[345, 276], [477, 316]]"", ""[[5, 282], [228, 309]]""]"
NooW_RbfdWI,new trailer world jurassic,new trailer world,"[""[[197, 257], [266, 290]]"", ""[[272, 257], [393, 290]]"", ""[[141, 274], [188, 293]]""]"
NqYDzyIUfh0,cic d vtos vs the anna ade mma may hour stipe miocic,anna ade may hour stipe,"[""[[273, 82], [337, 108]]"", ""[[420, 82], [465, 109]]"", ""[[293, 113], [342, 138]]"", ""[[30, 161], [199, 213]]"", ""[[23, 239], [112, 278]]""]"
Nrt8lWPEEgM,conan,,[]
Ns7h153aFb0,eli dos spated,spat,"[""[[4, 169], [190, 257]]""]"
NsJkUfrqLzY,kild satld wild,wild,"[""[[154, 217], [332, 268]]""]"
Nsw5HuVGdBI,selled,sell,"[""[[0, 224], [118, 316]]""]"
NuKHa6c2LuU,2 cupcake jemma,cupcake,"[""[[39, 215], [98, 233]]""]"
NukmFF__G-g,famous for loving yov,famous love,"[""[[156, 167], [319, 225]]"", ""[[201, 233], [269, 258]]""]"
Nw-BMNnr1Ko,acloser look night trump meets kim jongun mevers,look night trump meet kim,"[""[[152, 234], [236, 260]]"", ""[[304, 253], [350, 274]]"", ""[[14, 265], [73, 281]]"", ""[[73, 265], [130, 281]]"", ""[[130, 265], [160, 280]]""]"
NzrQg6TMd6c,vevo,,[]
O-fydBL9g_k,kyle i kehlani,kyle,"[""[[233, 55], [261, 73]]""]"
O02MnrL_wrc,vevo,,[]
O3eO646jjzQ,e k p b e e x o t a riden e 0 henew orker,riden,"[""[[116, 254], [236, 270]]""]"
O5ROSS9ReUY,42 hot summer nights trailer,hot summer night trailer,"[""[[10, 197], [76, 221]]"", ""[[84, 197], [222, 222]]"", ""[[41, 233], [193, 265]]"", ""[[38, 273], [192, 305]]""]"
O5xqc3NcNVI,bounde brear,,[]
O8hm2Ml-pA8,vevo,,[]
OGKchfcd-5w,iublem iuo ver po wier pi ner sfm pr ter big krilt leakers freestyle ho30 la new tu,big leaker new,"[""[[109, 225], [193, 262]]"", ""[[74, 265], [212, 291]]"", ""[[0, 292], [64, 316]]""]"
OHOkdEBpwDc,neutrality net dying is fc verizon comcast arse netflix,neutrality net die arse,"[""[[87, 58], [320, 126]]"", ""[[10, 80], [89, 130]]"", ""[[98, 106], [327, 198]]"", ""[[24, 245], [122, 298]]""]"
OK3GJ0WIQ8s,pe,,[]
OPHbqY9LHCs,000100 stage telemetry sector or 01034 laumch casan spacex,stage telemetry sector,"[""[[382, 65], [406, 73]]"", ""[[426, 65], [473, 74]]"", ""[[382, 74], [400, 80]]""]"
OTHHeIAYfuU,vevo,,[]
OTVF8zFIyyQ,episode half 140 in bag tetasy the cloverfield paradox,episode half bag paradox,"[""[[349, 56], [433, 82]]"", ""[[30, 57], [117, 85]]"", ""[[50, 93], [137, 136]]"", ""[[133, 269], [234, 294]]""]"
OWvCCu2t6Ts,pregnants weeks 32 louise priland,week,"[""[[40, 110], [110, 138]]""]"
OXZQ5DfSAAc,trailer hd,trailer,"[""[[30, 198], [205, 233]]""]"
OXf9D91wrIQ,12 hn3 112 cle 1121 lal final media,final medium,"[""[[356, 273], [384, 282]]"", ""[[14, 280], [70, 292]]""]"
OZhUjWMS0qg,undaysocia,,[]
OZqsFkJpvj0,relowine show youtube originals,show original,"[""[[22, 265], [80, 280]]"", ""[[54, 286], [109, 309]]""]"
Oapebl0bADA,vevo,,[]
Ob48twC1yf8,arch arour,arch,"[""[[345, 142], [369, 156]]""]"
Ob4Nk6gz8Ec,vevo,,[]
ObRqWRfC5rA,sabbila claudio bop dos foon me khalid ft,bop,"[""[[338, 128], [362, 161]]""]"
OdJh_Q5XY4U,almomen313 hannhahhh korsyporry cardi b or nickim culizz martin coley hello fighthypecom benjamin amaro1 tmt,martin hello benjamin,"[""[[276, 242], [308, 252]]"", ""[[274, 254], [300, 264]]"", ""[[29, 286], [73, 296]]""]"
Oqca3fl0GEQ,shifty shafts rare eve of the storm tracker pickup 381 30 100 100 100 1000 650,shifty shaft rare eve storm tracker pickup,"[""[[405, 90], [434, 98]]"", ""[[436, 90], [466, 98]]"", ""[[206, 105], [225, 113]]"", ""[[204, 116], [226, 130]]"", ""[[262, 116], [304, 130]]"", ""[[304, 116], [356, 132]]"", ""[[172, 120], [200, 128]]""]"
OrnpSe4OChM,jimmy limmel mean tweets liver,jimmy mean tweet liver,"[""[[24, 236], [65, 253]]"", ""[[156, 250], [241, 276]]"", ""[[247, 250], [367, 275]]"", ""[[61, 277], [96, 289]]""]"
Os4MTTzTKRo,snl,,[]
OtkMzh9lilI,jimmy hammer livei,jimmy hammer,"[""[[40, 205], [105, 230]]"", ""[[10, 208], [178, 301]]""]"
OunFUkc2JeY,watch what happens live andy cohen,watch live,"[""[[50, 214], [117, 233]]"", ""[[22, 266], [85, 292]]""]"
Ox-DSihhpBM,a usa the photobomb olympic tonight show jimmy chloe with kim fallon,tonight show jimmy kim,"[""[[16, 229], [108, 249]]"", ""[[17, 246], [81, 266]]"", ""[[41, 262], [108, 284]]"", ""[[240, 268], [282, 288]]""]"
Oyf5o1zWMd0,must,must,"[""[[16, 233], [100, 284]]""]"
P1nCVWBTays,vevo,,[]
P2z7Jwu5OfQ,the tonight rebel wilson show jimmy fallon,tonight rebel show jimmy,"[""[[21, 225], [112, 245]]"", ""[[144, 237], [262, 276]]"", ""[[21, 241], [86, 261]]"", ""[[46, 258], [111, 278]]""]"
P3BMmJtbZUs,gurestrip flops fratagacally,flop,"[""[[206, 105], [289, 137]]""]"
P3iLo_JI9oY,waich vevo,,[]
P4YJwy_T9pM,picking her outfit blindfolded,pick outfit blindfold,"[""[[117, 234], [274, 270]]"", ""[[30, 270], [169, 309]]"", ""[[180, 272], [449, 306]]""]"
P6ODTQKhaXk,dunkeys best of 2017,best,"[""[[29, 128], [146, 180]]""]"
PC1iHFQ0zEk,wors kick arter,kick,"[""[[0, 61], [142, 112]]""]"
PCVtE3wRNPg,talk lets,talk let,"[""[[344, 130], [448, 168]]"", ""[[225, 133], [337, 168]]""]"
PDELaG1YreU,for honor marching fire cinematic trailer,honor march fire cinematic trailer,"[""[[10, 81], [192, 116]]"", ""[[14, 239], [179, 271]]"", ""[[188, 240], [257, 272]]"", ""[[12, 273], [182, 305]]"", ""[[189, 273], [318, 305]]""]"
PFDElc5sfSM,basics with babish steak,basic babish steak,"[""[[76, 53], [191, 81]]"", ""[[300, 53], [418, 81]]"", ""[[85, 85], [409, 166]]""]"
PGMR2A1_9pE,i music,music,"[""[[388, 294], [444, 310]]""]"
PHhYqLCsAos,dakota hotox pizza party eternalenvy beyond interview episode 417 horox rochystopics misugginged opin signica eccoo,pizza party beyond interview episode,"[""[[20, 158], [110, 184]]"", ""[[118, 158], [224, 185]]"", ""[[346, 201], [391, 224]]"", ""[[19, 209], [188, 239]]"", ""[[32, 250], [172, 280]]""]"
PJBmeqpw3DY,studics marve black panisher tickets sale on,black ticket sale,"[""[[49, 78], [141, 98]]"", ""[[21, 258], [225, 293]]"", ""[[341, 258], [456, 292]]""]"
PM5r8ITZn-s,o osker,,[]
PNsUgvkjviY,boy vevo,boy,"[""[[156, 177], [317, 233]]""]"
PPCDMi5xmmk,late 2017 winners show stephen and losers colbert,late winner show loser,"[""[[36, 207], [109, 235]]"", ""[[268, 229], [410, 254]]"", ""[[51, 231], [133, 258]]"", ""[[280, 251], [408, 287]]""]"
PQX93KCpcCo,16 the 70 year old bmxer,year old,"[""[[85, 210], [144, 230]]"", ""[[146, 210], [193, 230]]""]"
PSqcvmLE0ek,episodeg1 best worst of the,best bad,"[""[[52, 242], [204, 286]]"", ""[[265, 242], [428, 289]]""]"
PUTEiSjKwJU,3 10 3 92 salford city class of 92 4 dudley2n dieseruvwe 23 webbers 37 400 redshaw burton 83 yorke 15 34,city class burton,"[""[[174, 262], [197, 277]]"", ""[[280, 262], [314, 277]]"", ""[[200, 293], [226, 304]]""]"
PUcS24GuAog,a i,,[]
PUqi2P0ry6Y,snl,,[]
PVbQrvlB_gw,vevo,,[]
PWwvR6cSH4o,dad jokes with kratos,dad joke,"[""[[14, 58], [120, 97]]"", ""[[130, 58], [286, 98]]""]"
PZG22Oy1anI,nirvana new song maxell 80,nirvana new song,"[""[[115, 100], [241, 130]]"", ""[[259, 102], [309, 126]]"", ""[[312, 104], [364, 122]]""]"
PcYhtiJneHg,smtown official,official,"[""[[109, 268], [193, 285]]""]"
PcuRZ3WACBU,news mar elizabeth,news mar,"[""[[9, 88], [60, 110]]"", ""[[177, 288], [197, 298]]""]"
PfLCyR6Efvw,originals youlube bts,original,"[""[[76, 55], [152, 86]]""]"
Ph54wQG8ynk,vevo,,[]
PjqKPHZJgF0,wayne lil familifeud drake feat,drake feat,"[""[[237, 195], [277, 216]]"", ""[[205, 200], [237, 218]]""]"
PkRo5l8679g,trailer hd,trailer,"[""[[6, 213], [163, 245]]""]"
Plh2sfrbdlc,halloween aftermath,aftermath,"[""[[245, 233], [462, 268]]""]"
PmH948yZwhE,smtown official,official,"[""[[108, 268], [192, 285]]""]"
PmUL6wMpMWw,red sparrow official trailer,red sparrow official trailer,"[""[[68, 59], [136, 96]]"", ""[[16, 98], [186, 136]]"", ""[[17, 225], [238, 264]]"", ""[[17, 261], [219, 314]]""]"
PoNWU2cox9w,w red i,red,"[""[[74, 268], [170, 300]]""]"
Ps-nEyvsCKY,hallelujah thesta atshow james corden,hallelujah,"[""[[125, 214], [442, 277]]""]"
PxJrWCSJfBk,53 insucence acupressu acupy,,[]
PzcaR1N0pTI,disnep mary poppins returns teaser trailer,mary return teaser trailer,"[""[[73, 110], [166, 160]]"", ""[[73, 200], [157, 226]]"", ""[[8, 241], [109, 270]]"", ""[[112, 241], [220, 269]]""]"
Q-KsToawMJE,luke bryan most people are good vevo,luke people good,"[""[[258, 170], [320, 196]]"", ""[[296, 198], [340, 210]]"", ""[[368, 198], [406, 210]]""]"
Q-oM2BQ8Jow,vevo,,[]
Q0hEOLm6Wrs,live on moment the,live moment,"[""[[53, 166], [136, 206]]"", ""[[261, 169], [426, 209]]""]"
Q1JiptOTxno,contralization banana official,banana official,"[""[[4, 280], [93, 304]]"", ""[[105, 294], [171, 309]]""]"
Q48VduIflPk,i s i i smtown official,official,"[""[[108, 268], [193, 285]]""]"
Q4nc8Ky94IA,mew welcome embn to embn,mew welcome,"[""[[413, 43], [482, 112]]"", ""[[76, 257], [264, 310]]""]"
Q9vZHbcx6cQ,sia davidguetta 8 flames,flame,"[""[[42, 174], [381, 239]]""]"
QBOzHhuTzvw,up close thr,close,"[""[[0, 224], [92, 284]]""]"
QClzlZTXj4Y,servings portions and from my boarding house reach vevo,serving portion boarding house reach,"[""[[134, 172], [221, 188]]"", ""[[257, 172], [346, 188]]"", ""[[132, 209], [225, 225]]"", ""[[226, 209], [288, 225]]"", ""[[289, 209], [349, 223]]""]"
QF031DwMffQ,batman,batman,"[""[[210, 282], [268, 297]]""]"
QFfEtKvXMAs,vevo,,[]
QH9UE7FDbcM,net net m,net,"[""[[80, 273], [130, 304]]""]"
QJb9-ri3cLs,poptropica,,[]
QKn9yiLVlMM,the history of bethesda game studios,history game studio,"[""[[204, 152], [288, 170]]"", ""[[202, 178], [289, 204]]"", ""[[293, 178], [425, 205]]""]"
QLUXGKtRaEs,24h england sweden france,,[]
QNNcl2mEHzQ,netflix official trailer,official trailer,"[""[[32, 225], [241, 265]]"", ""[[32, 265], [228, 304]]""]"
QODABIgXtCM,reveali baby name arcy louise peniland,baby name,"[""[[261, 98], [321, 130]]"", ""[[322, 98], [384, 126]]""]"
QPn3lUhzaqM,the disaster artist half in bag episode 136,disaster artist half bag episode,"[""[[157, 91], [322, 123]]"", ""[[178, 128], [303, 163]]"", ""[[32, 225], [117, 254]]"", ""[[49, 260], [138, 307]]"", ""[[350, 278], [432, 305]]""]"
QQDL4stQCqo,trailer hd,trailer,"[""[[30, 198], [205, 233]]""]"
QRl9IO2ORGE,thoughts on walk a,thought walk,"[""[[23, 128], [180, 178]]"", ""[[260, 165], [348, 211]]""]"
QRyzwPzxpcs,e3 content announce xbox,content announce,"[""[[122, 269], [258, 294]]"", ""[[265, 269], [430, 294]]""]"
QS8bma7LRX4,snl,,[]
QU8g0XNyHRw,o,,[]
QVoleJYgdM8,chance the rapper chris martin,chance rapper martin,"[""[[58, 46], [120, 61]]"", ""[[152, 47], [209, 62]]"", ""[[294, 49], [350, 64]]""]"
QZL2NrrhjHY,ggo jimmy prommel livei,jimmy,"[""[[40, 205], [105, 230]]""]"
Qc9-dHabR2E,schoolzz lot first job27,lot first,"[""[[98, 222], [132, 249]]"", ""[[210, 229], [329, 292]]""]"
QcFZLREWnBU,lineup the,,[]
Qcj15vHJTtk,snl,,[]
Qf24J2Twws4,genius troye sivan verified,genius verify,"[""[[388, 56], [465, 69]]"", ""[[37, 209], [109, 226]]""]"
QfmgAmtGXwo,mickmers slorge studio propuction dinectons favourite films my,studio film,"[""[[93, 181], [134, 212]]"", ""[[332, 262], [449, 302]]""]"
QgaYsdnOMiM,giant cane candy ok but cake first,giant cane candy cake first,"[""[[276, 57], [388, 112]]"", ""[[357, 114], [459, 169]]"", ""[[225, 116], [350, 169]]"", ""[[280, 171], [377, 223]]"", ""[[118, 200], [185, 228]]""]"
Qi7t_g5QObs,clouds the burst,cloud burst,"[""[[109, 81], [270, 126]]"", ""[[60, 122], [225, 182]]""]"
Qj7DVNDb7To,weird things you did as child a,weird thing child,"[""[[5, 58], [140, 90]]"", ""[[152, 58], [312, 90]]"", ""[[113, 146], [240, 180]]""]"
Qn4ctBaNI00,don cheadle freestyle the atshow james corden,,[]
QopkF3p9nBk,hollywood the beatdown,,[]
QpFcf7uBacI,oneplus 6 launch event the speed you need 5pm bst 161london may,launch event speed need may,"[""[[224, 142], [298, 162]]"", ""[[301, 142], [360, 161]]"", ""[[192, 172], [245, 192]]"", ""[[278, 172], [322, 189]]"", ""[[225, 214], [245, 224]]""]"
QwievZ1Tx-8,studios marvel avenders new trailer,studio marvel new trailer,"[""[[246, 162], [278, 176]]"", ""[[218, 164], [248, 176]]"", ""[[26, 257], [160, 298]]"", ""[[205, 257], [460, 298]]""]"
R0QPCS4a84k,stap last tah aif,stap last,"[""[[49, 56], [398, 148]]"", ""[[154, 149], [280, 174]]""]"
R10qTLfwm8E,christina aguilera the ateshow sjames corden,,[]
R1TSiB9OuVM,vevo,,[]
R4EvoDEmqzY,thebreakeast club ceelo green interview revolt,club green interview revolt,"[""[[101, 77], [174, 102]]"", ""[[134, 117], [248, 148]]"", ""[[40, 148], [222, 180]]"", ""[[190, 280], [221, 297]]""]"
R8QfoQYUsek,loves vha hip hop,love hip hop,"[""[[116, 256], [213, 288]]"", ""[[117, 284], [161, 308]]"", ""[[160, 285], [213, 308]]""]"
R8jVjBDcV4M,developer update introducing brigitte,developer update introduce,"[""[[65, 213], [208, 254]]"", ""[[208, 213], [312, 253]]"", ""[[58, 254], [186, 274]]""]"
R9YYmoJjBxI,the fast dance off tonight show fallon jennifer lopez,fast dance tonight show,"[""[[115, 221], [210, 258]]"", ""[[214, 224], [345, 258]]"", ""[[17, 229], [108, 249]]"", ""[[17, 246], [81, 266]]""]"
R9q5lBy2w1E,i,,[]
RAXo1Y7AK_I,chelsea manning for us senate 2018 m aryland democratic primary hwegotthis,man senate democratic primary,"[""[[124, 108], [360, 144]]"", ""[[191, 170], [359, 212]]"", ""[[221, 213], [301, 226]]"", ""[[305, 213], [360, 228]]""]"
RDP8Oh-br4Y,brunch withgigi,brunch,"[""[[66, 177], [216, 204]]""]"
RECFTvCXhPk,good morning britain,good morning,"[""[[25, 225], [86, 245]]"", ""[[24, 243], [115, 274]]""]"
REbjfHF0N0s,for,,[]
RF-Mqs2qC-M,open door aid,open door aid,"[""[[60, 63], [210, 141]]"", ""[[60, 143], [208, 222]]"", ""[[-4, 248], [105, 308]]""]"
RGGyTO-VlUs,25 may solo wars story star,may solo war story star,"[""[[266, 200], [351, 245]]"", ""[[24, 222], [191, 293]]"", ""[[101, 273], [155, 297]]"", ""[[152, 276], [179, 289]]"", ""[[50, 283], [103, 305]]""]"
RNlQU-7y9Fo,fridays dridde,,[]
ROZgx6HXw2k,147 screenies awards 2017,award,"[""[[14, 173], [152, 237]]""]"
ROzC9ZySGos,iphonex makeup vs,,[]
RQUuqbzQVsY,vevo,,[]
RQm0nKoODo4,take me on 20 skiles to oo ftx seth everman,take seth,"[""[[42, 57], [215, 110]]"", ""[[217, 280], [301, 309]]""]"
RQpGCAkpEtY,yas vlc,yas,"[""[[268, 150], [415, 218]]""]"
RUCXD3_wW2w,snl,,[]
RYXGWpH3ZvQ,promo hd,,[]
Ra8PvLtSvCM,ggn chief keef westiest tv merry jane,chief merry jane,"[""[[265, 176], [365, 204]]"", ""[[393, 292], [429, 301]]"", ""[[430, 292], [457, 301]]""]"
RanHW12ZP5o,hiloy,,[]
RbmtNSxxkzU,bounde bruggle,,[]
Rhnp3tMFaS0,makeover i dollt make mistales mate,make mate,"[""[[17, 214], [58, 245]]"", ""[[14, 242], [71, 278]]""]"
RlSzahonkTk,vevo,,[]
RlrVhzxV0A4,weasels 20,weasel,"[""[[-5, 177], [216, 308]]""]"
Rm09nLK-Pg8,review john depp ny stimblion ed wood,review wood,"[""[[10, 54], [138, 81]]"", ""[[245, 93], [316, 126]]""]"
RoYzoe0FHMg,hector bellerin full q8a,hector full,"[""[[286, 65], [466, 114]]"", ""[[350, 201], [400, 228]]""]"
RumNBu_KJjk,i,,[]
RzK4sqmgimk,tipsy talk,tipsy talk,"[""[[108, 54], [229, 132]]"", ""[[121, 114], [204, 170]]""]"
S-iiG3-4FJ8,spoon weire movingi lp vlog,spoon,"[""[[405, 150], [447, 172]]""]"
S0A4hBJHND4,some remote phayback zouphol 210322 not 2200 00,remote,"[""[[206, 17], [237, 25]]""]"
S10azlzvS_8,official 1thek,official,"[""[[62, 272], [174, 306]]""]"
S3VZxB_iNoA,ibc mub first take,first take,"[""[[18, 227], [125, 271]]"", ""[[18, 256], [120, 301]]""]"
S91qCkeiu3U,the mma maia aug hour paige vanzant,hour,"[""[[32, 161], [199, 213]]""]"
SA7AIQw-7Ms,vevo,,[]
SBH83sXfsP0,niatf mevers kelly clarkson,kelly,"[""[[54, 249], [144, 274]]""]"
SCnVbXlC1Ds,la show blake newsi stephen colbert,show blake,"[""[[52, 232], [132, 257]]"", ""[[145, 241], [261, 273]]""]"
SDGHRQyZKes,the tonight sam smith show jimmy fallon,tonight sam smith show jimmy,"[""[[21, 225], [112, 245]]"", ""[[158, 230], [273, 280]]"", ""[[282, 233], [438, 280]]"", ""[[21, 241], [86, 261]]"", ""[[46, 258], [111, 278]]""]"
SFKPktgfQdI,i t overniat,,[]
SJsvPv5Q_oY,then now,,[]
SKV6h_5XFbk,royal wedding reading a bad lip,royal wedding reading bad lip,"[""[[26, 113], [298, 176]]"", ""[[27, 173], [301, 220]]"", ""[[167, 217], [293, 244]]"", ""[[54, 220], [114, 242]]"", ""[[118, 220], [164, 242]]""]"
SLJYTr78NUQ,what loving lim,love lim,"[""[[259, 169], [416, 202]]"", ""[[197, 172], [246, 197]]""]"
SLzq5EZDteA,rupauls drag con la2018,drag con,"[""[[32, 237], [92, 256]]"", ""[[30, 253], [92, 278]]""]"
SMAysGggM_g,not ercross fsi fox honda,fox honda,"[""[[174, 161], [210, 182]]"", ""[[174, 182], [212, 193]]""]"
SNCMtOdaIxU,vlogmas day 5,day,"[""[[364, 264], [424, 288]]""]"
SQmOaJciI7Q,times the at bad royala el teaser trailer,time bad teaser trailer,"[""[[65, 56], [126, 91]]"", ""[[22, 67], [67, 100]]"", ""[[16, 224], [201, 264]]"", ""[[18, 264], [218, 309]]""]"
