video_id,thumb_ocr_text_V2,clean_thumb_ocr_text_V2,bboxes
sO5gV_vmabM,zack morris istrash,zack morris istrash,"[""[[16, 225], [73, 251]]"", ""[[6, 238], [86, 271]]"", ""[[7, 257], [82, 285]]""]"
sQYbYMfKta8,tarter tarte tartell girllellill,tarter tarte tartell girllellill,"[""[[144, 121], [165, 129]]"", ""[[80, 141], [102, 149]]"", ""[[31, 258], [215, 312]]"", ""[[223, 260], [457, 312]]""]"
sQvjD2-p98U,lighting this could be predictables more any almanac and,light could predictables almanac,"[""[[175, 41], [299, 97]]"", ""[[30, 71], [120, 118]]"", ""[[149, 134], [344, 210]]"", ""[[12, 250], [168, 309]]""]"
sS426Ba4AwA,to,,[]
sSo9wP0LpgU,liberato intostreet mesto alloneslypics,liberato intostreet mesto alloneslypics,"[""[[78, 150], [180, 178]]"", ""[[185, 150], [317, 178]]"", ""[[320, 153], [404, 186]]"", ""[[121, 192], [348, 226]]""]"
sU2YEgKVwkI,teslas problems,tesla problem,"[""[[165, 57], [480, 153]]"", ""[[173, 162], [477, 237]]""]"
sUmZd7-3FIQ,cheerlead to trying,cheerlead try,"[""[[223, 41], [443, 133]]"", ""[[25, 54], [169, 136]]""]"
sUvMkVGmtYk,gucci body,gucci body,"[""[[44, 101], [188, 158]]"", ""[[34, 124], [289, 286]]""]"
sVBa5hNZFHM,filmselect hd trailer,filmselect trailer,"[""[[12, 208], [89, 226]]"", ""[[6, 279], [144, 306]]""]"
sVx-mssPBVc,state champs not maching,state champ maching,"[""[[8, 68], [36, 79]]"", ""[[36, 69], [72, 78]]"", ""[[34, 154], [69, 161]]""]"
sXWh8ras3G8,sbies cdr life of dark rose a cloudy skies,sbies cdr life dark rise cloudy sky,"[""[[158, 141], [236, 190]]"", ""[[110, 142], [158, 188]]"", ""[[113, 193], [141, 205]]"", ""[[169, 193], [196, 206]]"", ""[[198, 193], [230, 205]]"", ""[[136, 212], [176, 221]]"", ""[[180, 212], [212, 221]]""]"
sYjJbYyWxUM,late show jake tapper stephen colber,late show jake tapper stephen colber,"[""[[376, 208], [444, 233]]"", ""[[388, 232], [468, 258]]"", ""[[69, 244], [157, 273]]"", ""[[165, 243], [300, 273]]"", ""[[362, 254], [453, 278]]"", ""[[376, 274], [450, 300]]""]"
sYm45NvpiJg,gmmore,gmmore,"[""[[6, 269], [161, 306]]""]"
sZmrIkRDMsU,botj troll baty trold 0000 00,botj troll baty trold 0000,"[""[[63, 90], [170, 129]]"", ""[[283, 93], [385, 127]]"", ""[[172, 109], [208, 124]]"", ""[[389, 110], [425, 124]]"", ""[[97, 204], [121, 209]]""]"
saQopa7YUL0,elton john bbc amer more americ graham norton show the rica,elton john bbc amer americ graham norton show rica,"[""[[68, 253], [168, 283]]"", ""[[170, 254], [258, 282]]"", ""[[1, 257], [58, 276]]"", ""[[0, 280], [61, 300]]"", ""[[424, 284], [454, 292]]"", ""[[113, 284], [201, 310]]"", ""[[204, 284], [289, 310]]"", ""[[292, 284], [354, 312]]"", ""[[0, 300], [53, 318]]""]"
saShmXNzkZA,undisputed,undisputed,"[""[[14, 262], [236, 293]]""]"
safM-tI6os0,finish ll r,finish,"[""[[46, 95], [435, 182]]""]"
sb7t1rhNwA0,is,,[]
sbD9OOF3oww,ellmailo ellecto ellivodsm fulkatogy splatcon would e3 2018 nintendo champonship,ellmailo ellecto ellivodsm fulkatogy splatcon would 2018 nintendo champonship,"[""[[76, 74], [124, 88]]"", ""[[366, 117], [410, 129]]"", ""[[150, 122], [205, 136]]"", ""[[237, 133], [295, 145]]"", ""[[387, 228], [449, 259]]"", ""[[409, 260], [448, 278]]"", ""[[214, 260], [274, 282]]"", ""[[38, 264], [134, 281]]"", ""[[386, 267], [469, 301]]""]"
sbHmbn47IEs,shes take roll 22 co1ta soun brook have tgrt it review,shes take roll co1ta soun brook tgrt review,"[""[[96, 46], [181, 80]]"", ""[[265, 49], [288, 57]]"", ""[[309, 49], [330, 57]]"", ""[[67, 75], [208, 125]]"", ""[[293, 80], [317, 88]]"", ""[[5, 100], [59, 123]]"", ""[[258, 153], [288, 169]]"", ""[[8, 257], [254, 309]]""]"
sbRK0YN9pSQ,conan,conan,"[""[[25, 237], [235, 283]]""]"
scCainQv1KI,highlights,highlight,"[""[[124, 157], [356, 197]]""]"
scNlptsWM7s,view theve,view theve,"[""[[46, 266], [84, 282]]"", ""[[417, 301], [453, 306]]""]"
scl0LNnoQR4,of ed sheeran out loud thinking,sheeran loud think,"[""[[154, 248], [253, 265]]"", ""[[214, 264], [252, 276]]"", ""[[121, 265], [185, 276]]""]"
sdMXHxV8Q_g,fallinline vevo,fallinline vevo,"[""[[34, 112], [448, 170]]"", ""[[12, 278], [102, 305]]""]"
sdQdCSGUuLM,the alice merton tonight show no roots jimmy fallon,alice merton tonight show root jimmy fallon,"[""[[130, 214], [236, 250]]"", ""[[243, 214], [397, 251]]"", ""[[17, 229], [108, 249]]"", ""[[17, 246], [82, 266]]"", ""[[174, 261], [229, 280]]"", ""[[42, 264], [107, 282]]"", ""[[29, 280], [105, 300]]""]"
sdZXep81tcU,we,,[]
sdcE8uuXMBo,iphone x extended review,iphone extend review,"[""[[322, 180], [386, 204]]"", ""[[320, 209], [408, 233]]"", ""[[330, 240], [396, 264]]""]"
sdkM74RFc_0,there misstap,misstap,"[""[[112, 296], [146, 309]]""]"
se24GFGoaI4,2 of i 6 good 8 math movie newsm bad,good math movie newsm bad,"[""[[11, 229], [123, 268]]"", ""[[370, 238], [470, 266]]"", ""[[248, 240], [360, 266]]"", ""[[101, 258], [241, 295]]"", ""[[14, 266], [93, 302]]""]"
serIs70zQzQ,000 sid,000 sid,"[""[[132, 245], [266, 305]]"", ""[[0, 246], [121, 306]]""]"
sesUrzFWlQ0,wayne lil bank account d6,wayne lil bank account,"[""[[230, 152], [290, 165]]"", ""[[188, 153], [218, 165]]"", ""[[134, 168], [212, 190]]"", ""[[214, 168], [344, 190]]""]"
sfz22vYBeIg,whatking is offor atman,whatking offor atman,"[""[[214, 43], [446, 159]]"", ""[[242, 147], [394, 230]]"", ""[[307, 222], [442, 297]]""]"
sg2LJwK5sS8,breakfast,breakfast,"[""[[134, 261], [254, 277]]""]"
sgrFOZjWweA,nt mon lan mo d,mon lan,"[""[[388, 52], [483, 94]]"", ""[[412, 91], [483, 128]]""]"
sh3s_Bgf3cQ,rube goldberg comedy how arrested development running gags does,rube goldberg comedy arrest development run gag,"[""[[26, 58], [94, 85]]"", ""[[104, 58], [248, 85]]"", ""[[258, 58], [380, 85]]"", ""[[177, 148], [433, 193]]"", ""[[42, 196], [433, 243]]"", ""[[294, 274], [382, 296]]"", ""[[389, 274], [446, 296]]""]"
shoVsQhou-8,relax with mozart halidonmusic,relax mozart halidonmusic,"[""[[258, 119], [328, 138]]"", ""[[203, 136], [436, 185]]"", ""[[20, 293], [90, 306]]""]"
shothTQT0KI,kokichi oma best moments,kokichi oma best moment,"[""[[18, 62], [201, 134]]"", ""[[204, 62], [301, 133]]"", ""[[2, 161], [109, 234]]"", ""[[112, 162], [321, 233]]""]"
shyCmvnpMZY,kitchen nightmares,kitchen nightmare,"[""[[25, 229], [153, 273]]"", ""[[15, 269], [162, 304]]""]"
siZZgrmmqBA,of a6 71001 or ucp,71001 ucp,"[""[[140, 254], [261, 301]]"", ""[[366, 254], [464, 301]]""]"
sj8Sg8qnjOg,it,,[]
skxMIyrdfzc,kitchen nightmares,kitchen nightmare,"[""[[25, 229], [154, 273]]"", ""[[16, 268], [164, 302]]""]"
sm-EvazNCjU,destroyed by volcano 37 years ago,destroyed volcano year ago,"[""[[32, 87], [163, 121]]"", ""[[32, 126], [140, 158]]"", ""[[297, 232], [374, 261]]"", ""[[378, 232], [430, 262]]""]"
smO82hO1BZ0,filmselect hd trailer,filmselect trailer,"[""[[13, 206], [90, 226]]"", ""[[6, 281], [144, 305]]""]"
smupGA58Ym8,new light cover jot singh by,new light cover jot singh,"[""[[318, 58], [414, 97]]"", ""[[312, 111], [433, 150]]"", ""[[303, 160], [348, 177]]"", ""[[373, 161], [396, 177]]"", ""[[398, 161], [441, 180]]""]"
sn5S30IgkC0,tech chap,tech chap,"[""[[14, 250], [93, 274]]"", ""[[13, 274], [97, 298]]""]"
snstmPvmFjg,of the sad side rescue,sad side rescue,"[""[[145, 144], [245, 206]]"", ""[[256, 144], [370, 206]]"", ""[[145, 242], [338, 308]]""]"
so--Vw8IZJQ,in x4 cardi bartier,cardi bartier,"[""[[288, 144], [460, 201]]"", ""[[21, 145], [262, 201]]""]"
so9-cby1E3Y,with her pm overland,overland,"[""[[152, 171], [327, 198]]""]"
sormK0WQ1Ac,tour my room decor ftchristmas merry,tour room decor ftchristmas merry,"[""[[292, 252], [413, 288]]"", ""[[145, 253], [277, 289]]"", ""[[390, 289], [437, 306]]"", ""[[284, 290], [386, 308]]"", ""[[192, 314], [271, 361]]""]"
spKw7ZS4rGY,top5 hardest pokemon obtain to in poxchon porchon ultrasun ultramoon,top5 hardest pokemon obtain poxchon porchon ultrasun ultramoon,"[""[[115, 72], [201, 105]]"", ""[[13, 102], [296, 161]]"", ""[[38, 153], [285, 237]]"", ""[[114, 229], [206, 254]]"", ""[[46, 260], [124, 282]]"", ""[[167, 258], [244, 285]]"", ""[[33, 282], [141, 300]]"", ""[[149, 285], [278, 304]]""]"
squUyFDngx8,never settle,never settle,"[""[[293, 137], [324, 145]]"", ""[[292, 144], [323, 154]]""]"
srDKPk-2SjI,dissecting kirbyl,dissect kirbyl,"[""[[104, 39], [398, 102]]"", ""[[140, 236], [366, 315]]""]"
srcLtCiWjmk,invisible box step step by tutorial generalhowio,invisible box step tutorial generalhowio,"[""[[17, 184], [141, 214]]"", ""[[144, 182], [205, 215]]"", ""[[403, 198], [475, 239]]"", ""[[17, 224], [134, 253]]"", ""[[356, 292], [465, 306]]""]"
srvFlLer75o,the missing horcrux i i i,miss horcrux,"[""[[19, 102], [220, 155]]"", ""[[5, 133], [242, 194]]""]"
srwfAeXaTM8,prince,prince,"[""[[249, 90], [346, 113]]""]"
stdwdp6k4I8,montana rusa,montana rusa,"[""[[24, 158], [196, 202]]"", ""[[200, 160], [298, 202]]""]"
suXuYM6PBZw,sims4,sims4,"[""[[274, 216], [478, 303]]""]"
sul1OZrtMgI,2018 breakthrough prizes 6th annual breakthrough prize ceremony live december 10500 est 35 pm,2018 breakthrough prize 6th annual prize ceremony live december 10500 est,"[""[[124, 142], [148, 154]]"", ""[[75, 203], [130, 216]]"", ""[[109, 172], [161, 185]]"", ""[[112, 193], [126, 202]]"", ""[[128, 194], [158, 202]]"", ""[[130, 205], [152, 213]]"", ""[[153, 205], [196, 214]]"", ""[[115, 228], [152, 245]]"", ""[[76, 260], [121, 270]]"", ""[[132, 258], [157, 270]]"", ""[[173, 258], [196, 270]]""]"
suqyOXWDKHE,whoopsies,whoopsies,"[""[[22, 142], [456, 221]]""]"
svDhpKCRKkI,ref inery29,ref inery29,"[""[[16, 273], [86, 305]]"", ""[[84, 273], [245, 310]]""]"
svO2foqZ-T8,would this ride kill you,would ride kill,"[""[[332, 48], [472, 86]]"", ""[[221, 49], [317, 86]]"", ""[[200, 104], [280, 145]]""]"
svZ45HnWDpc,slow matoma cyrus noah,slow matoma cyrus noah,"[""[[152, 130], [327, 191]]"", ""[[65, 204], [209, 242]]"", ""[[316, 204], [416, 242]]"", ""[[218, 206], [312, 241]]""]"
svtixSPUqYw,chill valiou,chill valiou,"[""[[201, 129], [274, 169]]"", ""[[188, 151], [300, 217]]""]"
swDam6Hrsm8,know let me custyled one,know let custyled one,"[""[[368, 162], [473, 205]]"", ""[[238, 168], [302, 202]]"", ""[[366, 208], [406, 216]]"", ""[[305, 209], [328, 216]]""]"
swJwwidlcg4,auroal unico lo que no puedo permitirme perderme es,auroal unico que puedo permitirme perderme,"[""[[4, 46], [36, 56]]"", ""[[130, 152], [207, 179]]"", ""[[209, 156], [262, 178]]"", ""[[305, 156], [390, 178]]"", ""[[81, 180], [228, 205]]"", ""[[268, 181], [402, 205]]""]"
swKymZSTUJk,8 cyanide happiness shorts,cyanide happiness short,"[""[[16, 184], [208, 241]]"", ""[[16, 211], [266, 278]]"", ""[[58, 259], [232, 305]]""]"
swdlwdhdU-s,music therapy for my dad,music therapy dad,"[""[[38, 101], [146, 125]]"", ""[[162, 102], [318, 125]]"", ""[[37, 218], [106, 241]]""]"
sx8y8rUPjRw,no emiran,emiran,"[""[[216, 220], [250, 229]]""]"
sxQ-pxzzSqg,wunst nard the humoun serviefte vs post malone,wunst nard humoun serviefte post malone,"[""[[68, 50], [133, 102]]"", ""[[28, 55], [82, 95]]"", ""[[54, 178], [92, 193]]"", ""[[58, 177], [119, 208]]"", ""[[34, 244], [122, 270]]"", ""[[9, 276], [147, 304]]""]"
sxyVyO3zx4I,turtle nuthe green john green hank andown john turtles all the way viogbrothers green down,turtle nuthe green john hank andown turtle way viogbrothers,"[""[[230, 213], [282, 232]]"", ""[[233, 230], [282, 245]]"", ""[[230, 281], [286, 303]]"", ""[[233, 261], [278, 285]]"", ""[[333, 245], [388, 265]]"", ""[[236, 246], [288, 262]]"", ""[[22, 264], [85, 285]]"", ""[[154, 263], [197, 291]]"", ""[[337, 269], [448, 293]]""]"
syFmUVFNRZE,fernando tatis 2 grand slams inning 1,fernando tati grand slam inning,"[""[[58, 232], [296, 276]]"", ""[[303, 230], [421, 276]]"", ""[[86, 276], [184, 305]]"", ""[[188, 276], [294, 309]]"", ""[[322, 276], [420, 304]]""]"
syP-OtdCIho,unbabl episode the big conversation 41 full debate,unbabl episode big conversation full debate,"[""[[158, 40], [315, 120]]"", ""[[322, 226], [435, 255]]"", ""[[64, 228], [110, 254]]"", ""[[115, 227], [297, 251]]"", ""[[10, 257], [179, 309]]"", ""[[203, 258], [473, 309]]""]"
syk0Hgv3d_4,christmas,christmas,"[""[[231, 58], [455, 111]]""]"
t-AZfO5rGkE,notlown liestkhalid love normani x,notlown liestkhalid love normani,"[""[[7, 70], [111, 127]]"", ""[[90, 265], [286, 306]]"", ""[[8, 266], [84, 306]]"", ""[[329, 266], [472, 306]]""]"
t-WnAXZp5cQ,league justice spoiler review,league justice spoiler review,"[""[[174, 197], [330, 260]]"", ""[[14, 198], [173, 258]]"", ""[[12, 264], [170, 297]]"", ""[[181, 264], [327, 297]]""]"
t-reItrutMI,ground considerations for mixed pcb layout of signal designs part check the website out forcetronics com follow facebook twitter offorcetronics me on and subscribe the forcetronics youtube channel to,ground consideration mixed pcb layout signal design part check website forcetronics com follow facebook twitter offorcetronics subscribe youtube channel,"[""[[205, 56], [274, 74]]"", ""[[278, 56], [416, 74]]"", ""[[342, 78], [397, 98]]"", ""[[205, 80], [248, 98]]"", ""[[251, 79], [316, 102]]"", ""[[401, 80], [461, 101]]"", ""[[204, 103], [280, 127]]"", ""[[284, 105], [324, 122]]"", ""[[37, 262], [65, 272]]"", ""[[170, 262], [205, 272]]"", ""[[107, 289], [165, 298]]"", ""[[149, 265], [169, 272]]"", ""[[36, 276], [66, 285]]"", ""[[96, 276], [140, 285]]"", ""[[160, 276], [189, 285]]"", ""[[193, 276], [260, 286]]"", ""[[37, 289], [81, 298]]"", ""[[166, 289], [205, 298]]"", ""[[206, 289], [241, 298]]""]"
t-zocl8y_RU,betbright tifo,betbright tifo,"[""[[4, 49], [136, 73]]"", ""[[4, 268], [80, 306]]""]"
t2VwD35EHtg,38 town 10x,town 10x,"[""[[268, 186], [329, 215]]"", ""[[57, 253], [133, 290]]""]"
t2Y3ok-lTEE,rc glider hack,glider hack,"[""[[196, 62], [338, 98]]"", ""[[352, 64], [470, 98]]""]"
t2tKuUxLdMk,winter compilation oci show,winter compilation oci show,"[""[[161, 137], [322, 190]]"", ""[[158, 189], [322, 224]]"", ""[[25, 272], [74, 300]]"", ""[[78, 280], [104, 293]]""]"
t3VCj4JOsFU,d possessed by cappy,possess cappy,"[""[[121, 288], [282, 309]]"", ""[[330, 289], [422, 310]]""]"
t3sd-RN4nm8,1942 geazy yo gotti ybn nahmir,1942 geazy gotti ybn nahmir,"[""[[135, 112], [341, 211]]"", ""[[46, 238], [126, 266]]"", ""[[198, 238], [265, 269]]"", ""[[294, 238], [341, 268]]"", ""[[348, 238], [436, 269]]""]"
t5THbA_MLLc,in,,[]
t5WLY-ZnrP0,scrap line,scrap line,"[""[[362, 104], [445, 149]]"", ""[[417, 130], [444, 144]]""]"
t6_a0XZaiJk,i our azon nellings,azon nellings,"[""[[157, 268], [290, 306]]"", ""[[301, 268], [462, 308]]""]"
t6iUsvP0kkw,jumani jumanics redown schm jungle welcome wwe style promo contest,jumani jumanics redown schm jungle welcome wwe style promo contest,"[""[[131, 43], [213, 81]]"", ""[[12, 161], [269, 233]]"", ""[[412, 174], [448, 194]]"", ""[[383, 183], [412, 202]]"", ""[[125, 218], [178, 233]]"", ""[[46, 221], [114, 234]]"", ""[[16, 238], [117, 272]]"", ""[[124, 238], [240, 272]]"", ""[[13, 270], [153, 305]]"", ""[[160, 272], [335, 305]]""]"
t6xjZWrHwEc,greatnesse 20 ptsi ups beijing 91e stank illight 18211,greatnesse ptsi ups beijing 91e stank illight 18211,"[""[[36, 74], [133, 142]]"", ""[[78, 181], [166, 229]]"", ""[[277, 222], [300, 234]]"", ""[[276, 245], [375, 277]]"", ""[[38, 260], [77, 274]]"", ""[[77, 260], [145, 274]]"", ""[[70, 274], [112, 288]]"", ""[[70, 290], [112, 302]]""]"
t7acItB2v74,annemmarie friends,annemmarie friend,"[""[[162, 256], [317, 281]]"", ""[[206, 282], [269, 298]]""]"
t8zEPLgQSME,and thousand live times a this road seen,thousand live time road see,"[""[[126, 144], [292, 174]]"", ""[[403, 143], [466, 175]]"", ""[[299, 144], [396, 175]]"", ""[[284, 185], [365, 216]]"", ""[[117, 190], [201, 215]]""]"
t9E8jciWfPo,35 igospursed arrior,igospursed arrior,"[""[[304, 256], [432, 281]]"", ""[[61, 263], [116, 294]]""]"
t9dgBYFJoJA,funny funny comps comps,funny comp,"[""[[402, 172], [451, 188]]"", ""[[402, 188], [452, 204]]""]"
tAGs7Vc1rm8,olo,olo,"[""[[214, 202], [242, 217]]""]"
tAmj-Iqwu7A,father john misty just dumb totrys enough,father john misty dumb totrys enough,"[""[[176, 132], [222, 152]]"", ""[[222, 132], [257, 150]]"", ""[[258, 132], [298, 150]]"", ""[[242, 154], [357, 190]]"", ""[[248, 192], [418, 229]]"", ""[[66, 192], [241, 229]]""]"
tDCJtPRqzig,why is everyone so mad at mez,everyone mad mez,"[""[[308, 118], [454, 168]]"", ""[[380, 165], [454, 216]]"", ""[[372, 214], [454, 274]]""]"
tDGP8wtHfJw,spotify,spotify,"[""[[210, 166], [326, 201]]""]"
tDJiK1z0fOQ,feminine hygiane commercialst feel do direys down you theres there feeling dirtyp itchyz down you is your are,feminine hygiane commercialst feel direys there feel dirtyp itchyz,"[""[[16, 164], [77, 177]]"", ""[[82, 164], [137, 178]]"", ""[[150, 164], [241, 177]]"", ""[[300, 164], [330, 177]]"", ""[[337, 165], [382, 178]]"", ""[[8, 182], [54, 196]]"", ""[[246, 180], [303, 199]]"", ""[[306, 182], [354, 197]]"", ""[[418, 182], [466, 197]]""]"
tDy7hFbtGqU,215241,215241,"[""[[144, 86], [176, 96]]""]"
tE7voIO4tE0,hockey stop,hockey stop,"[""[[153, 70], [335, 109]]"", ""[[345, 72], [461, 109]]""]"
tETQaX2pIiE,nd rule,rule,"[""[[37, 72], [100, 98]]""]"
tF-uyHBgQ8g,refinery29,refinery29,"[""[[15, 272], [245, 306]]""]"
tFOeJxjVWFM,subeforesc,subeforesc,"[""[[55, 170], [425, 214]]""]"
tFPBjLlWB_Q,10 things to not to say brutsh people,thing say brutsh people,"[""[[127, 227], [240, 274]]"", ""[[349, 236], [410, 270]]"", ""[[129, 268], [264, 317]]"", ""[[271, 269], [408, 303]]""]"
tFYbUKjNdTg,msnbc,msnbc,"[""[[77, 255], [242, 297]]""]"
tFnc0Si_92A,gam in,gam,"[""[[4, 45], [143, 78]]""]"
tGCh5KdBYLM,the dodo,dodo,"[""[[438, 64], [474, 77]]""]"
tH-dZY_6-b0,quiet place official trailer,quiet place official trailer,"[""[[341, 69], [400, 94]]"", ""[[400, 69], [464, 94]]"", ""[[8, 250], [128, 272]]"", ""[[8, 270], [220, 309]]""]"
tHTVqg51e1Y,nogue,nogue,"[""[[0, 252], [183, 312]]""]"
tHZpWrL89Bo,homework shing darren oriss up foolish,homework shing darren oriss foolish,"[""[[105, 261], [150, 270]]"", ""[[410, 260], [435, 272]]"", ""[[45, 262], [74, 270]]"", ""[[76, 262], [97, 270]]"", ""[[381, 262], [409, 270]]""]"
tHvmGhbuWlI,how scientology psychiatrists enables are here hide your criminals thill dren chris shelton critical thinker large at,scientology psychiatrist enables hide criminal thill dren chris shelton critical thinker large,"[""[[29, 104], [218, 150]]"", ""[[303, 148], [409, 186]]"", ""[[61, 161], [186, 190]]"", ""[[310, 194], [348, 220]]"", ""[[45, 212], [205, 244]]"", ""[[307, 210], [344, 238]]"", ""[[336, 219], [378, 241]]"", ""[[16, 280], [72, 301]]"", ""[[76, 280], [153, 301]]"", ""[[169, 280], [245, 301]]"", ""[[249, 280], [329, 301]]"", ""[[354, 280], [414, 308]]""]"
tHyntXj5Vp0,years alyeaj ten,year alyeaj ten,"[""[[326, 50], [368, 65]]"", ""[[113, 52], [164, 69]]"", ""[[300, 52], [326, 65]]""]"
tJIz-XNLEn8,snl,snl,"[""[[10, 222], [107, 302]]""]"
tKVK3s6l4_A,one man puma,one man puma,"[""[[444, 112], [460, 117]]"", ""[[196, 113], [303, 154]]"", ""[[407, 266], [466, 287]]""]"
tL2gxFoUZuE,passenger thunder slightning i lanterns lofficial videol,passenger thunder slightning lantern lofficial videol,"[""[[140, 130], [342, 156]]"", ""[[121, 188], [185, 202]]"", ""[[189, 186], [279, 205]]"", ""[[293, 189], [361, 202]]"", ""[[181, 212], [245, 226]]"", ""[[250, 212], [301, 226]]""]"
tNmgXC75jcc,belama crainnel,belama crainnel,"[""[[360, 60], [404, 70]]"", ""[[412, 60], [453, 72]]""]"
tOUjB6F4Ko4,mure,mure,"[""[[-3, 229], [79, 271]]""]"
tPMFAbhlDbU,3 am,,[]
tPn0L7djaSU,grouka,grouka,"[""[[384, 58], [478, 121]]""]"
tQEmdge6PE8,raw,raw,"[""[[12, 253], [147, 306]]""]"
tQSA8csAkBs,asap rocky testing,asap rocky test,"[""[[204, 166], [236, 176]]"", ""[[237, 166], [276, 177]]"", ""[[170, 174], [310, 194]]""]"
tQfT04Ussf8,standar andard filma british awards ards m malonel clarido dges s the ia,standar andard filma british award ards malonel clarido dges,"[""[[402, 54], [469, 72]]"", ""[[181, 58], [238, 76]]"", ""[[410, 75], [472, 97]]"", ""[[350, 78], [411, 98]]"", ""[[220, 80], [292, 101]]"", ""[[12, 82], [56, 101]]"", ""[[68, 160], [104, 170]]"", ""[[374, 170], [468, 189]]"", ""[[210, 173], [267, 190]]""]"
tRLKK8zQ0pA,real,real,"[""[[34, 261], [77, 282]]""]"
tRPViP9huNk,dancer flo rida,dancer flo rida,"[""[[109, 129], [382, 198]]"", ""[[189, 238], [233, 269]]"", ""[[238, 238], [292, 269]]""]"
tRbIdcz--GM,mudou a minha vidar vida vida mudaste minha vida vida a vida mudaste a minha,mudou minha vidar vida mudaste,"[""[[41, 113], [133, 140]]"", ""[[254, 214], [338, 240]]"", ""[[245, 116], [308, 142]]"", ""[[388, 166], [442, 189]]"", ""[[119, 213], [228, 240]]""]"
tRn2Ucz2Rcs,a fox highlights college football,fox highlight college football,"[""[[17, 222], [90, 255]]"", ""[[108, 236], [353, 285]]"", ""[[18, 260], [89, 273]]"", ""[[17, 276], [90, 294]]""]"
tSBLJAE1kBU,tan 23,tan,"[""[[260, 185], [297, 208]]""]"
tSNkqtxGczg,insider,insider,"[""[[337, 70], [450, 90]]""]"
tSq5MPgI1yo,wrestling emater network,wrestling emater network,"[""[[80, 270], [184, 289]]"", ""[[36, 277], [76, 302]]"", ""[[80, 286], [184, 306]]""]"
tTCtuKAAbRw,msnbc,msnbc,"[""[[77, 256], [242, 297]]""]"
tTji0SJJtPQ,mirror black hang the dj breakdown,mirror black hang breakdown,"[""[[141, 101], [287, 139]]"", ""[[17, 108], [134, 140]]"", ""[[21, 164], [145, 202]]"", ""[[17, 209], [293, 246]]""]"
tTzoOkP8PBA,genius hayley kiyoko verified,genius hayley kiyoko verify,"[""[[387, 55], [465, 69]]"", ""[[32, 118], [205, 160]]"", ""[[30, 160], [204, 200]]"", ""[[37, 210], [109, 226]]""]"
tUDjU4ygVew,three days gruce righ it left wrong vevo,three day gruce righ left wrong vevo,"[""[[68, 160], [181, 209]]"", ""[[183, 158], [295, 218]]"", ""[[304, 162], [424, 212]]"", ""[[150, 222], [202, 241]]"", ""[[225, 222], [276, 241]]"", ""[[284, 224], [352, 241]]"", ""[[12, 278], [102, 305]]""]"
tUE39dfSyj4,mix what thefit youtube originals,mix thefit youtube original,"[""[[23, 176], [86, 222]]"", ""[[30, 236], [109, 257]]"", ""[[12, 281], [70, 301]]"", ""[[69, 281], [134, 305]]""]"
tUSZhmFx2mM,coup if,coup,"[""[[148, 201], [242, 243]]""]"
tVZ4HVYnOQU,orr 54,orr,"[""[[86, 94], [105, 102]]""]"
tWYVri-aPnc,2017 movies in,2017 movie,"[""[[320, 236], [450, 301]]"", ""[[28, 236], [242, 302]]""]"
